irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
5955|NEWHM : G76.18|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidodendron sp., collected from the Coal Measures of Late Carboniferous, Westphalian B age. Collected by Rev G.C. Abbs. Section of trunk showing leaf-scars.|Lepidodendron is a large, tree-like club moss, that grew in the Carboniferous coal measure forests 300 million years ago. These plants grew up to 40 metres in height, and had a crown of branches right at the top, with cones at the ends of the branches. Lepidodendron has a very distinctive diamond-shaped pattern covering the branches and the upper part of the trunk. This is formed from leaf scars, where the leaves have fallen off.|Carboniferous (Late) & Westphalian B / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Abbs, Reverend G. C.||[irn: 1108]|||||||||4
511427|NEWHM : 2013.H7|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Sigillaria|Sigillaria, tall tree trunk.|||||Plantae Pteridophyta Lycopodiales|Plantae & Pteridophyta & Lycopodiales : : : :|||||||||||||1
511429|NEWHM : 2013.H8|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Sigillaria, tall tree trunk.|||||Plantae Pteridophyta Lycopodiales|Plantae & Pteridophyta & Lycopodiales : : : :|||||||||||||1
511430|NEWHM : 2013.H9|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Sigillaria, tall tree trunk.|||||Plantae Pteridophyta Lycopodiales|Plantae & Pteridophyta & Lycopodiales : : : :|||||||||||||1
516461|NEWUM : 7665|Natural Sciences|Palaeobiology|Palaeobotany|1|Fossil plant||Section of Calamites.||Carboniferous|||||||||||||||||1
3788|NEWHM : 2002.H4142|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil tree with stigmarian rootlets.||Carboniferous||Millstone Grit|Plantae|Plantae : : : :||Ritson, U. A||Stanhope (nr.), Crawleyside (a gannister bed in the millstone grit)|quarry on the watershed summit||||||||1
5002|NEWHM : G41.26|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||'originally identified as Asterophyllites foliosa by Lindley and Hutton ultimate branches with internodes 7mm long by 1mm broad, leaves in whorls of 10 or more and up to 7mm long'.|||||Sphenophyta Sphenopsida Equisetales Calamitaceae|Sphenophyta & Sphenopsida & Equisetales & Calamitaceae : : : :||Hutton?, W.||UK, England, Tyne and Wear, Sunderland, Copt Hill|||13.9|9.1|1.8||||2
4895|NEWHM : G27.57|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fragments of stem, branches and ultimate branches bearing Annularia type leaves, internodes up to 10mm long by 2mm broad, leaves about 12 to 16 per whorl and up to 7mm long.|||||Sphenophyta Sphenopsida Equisetales Calamitaceae|Sphenophyta & Sphenopsida & Equisetales & Calamitaceae : : : :||||||||5|||||3
3939|NEWHM : 2004.H1711|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by David M. Lumsden||Carboniferous (Late)||Coal Measures Group|Plantae|Plantae : : : :||Lumsden, David M.|1980|UK, England, Tyne and Wear (NE England), Gateshead|Wardley Mobile Plant, Follingsby Colliery||||||||1
75640|NEWHM : 1999.H472|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Leaf|Specimen of a fossil plant, collected from the Abbreviatum Zone = Intricatum Zone, Bracklesham Group, Bagshot Formation of Tertiary, Eocene age from Alum Bay, Isle of Wight, Hampshire (SE England).|This single willow-like leaf has been preserved as an impression in grey clay. These particular also often have fossils of the leaves of fig trees, laurels, fan palms, aralias and other subtropical plants. The clays were deposited (laid down) either in fresh water lagoons or an estuary along the coast of a warm shallow sea.|Tertiary & Eocene / 38 - 47 my (c)|Abbreviatum Zone = Intricatum Zone|Bracklesham Group & Bagshot Formation|Plantae|Plantae : : : :||||UK, England, Hampshire (SE England), Isle of Wight, Alum Bay||1.6|8.4|4.2|||||1
86792|NEWHM : G73.84|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Sternbergia approximata||Carboniferous||Coal Measures Group|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||UK, England, Northumberland and Durham Coalfield|||||||||1
